,nickname,created,review,title,author,voice
1,love****,2020-11-03 15:13,발음때문에 집중이 잘 안되지만...내용과 목소리톤은 따뜻하네요.,내가 원하는 것을 나도 모를 때,전승환,전승환
2,순심이,2020-09-29 23:56,도저히 못듣겠네요 ㅠ,내가 원하는 것을 나도 모를 때,전승환,전승환
3,레미니스,2020-07-11 20:01,발음..안습,내가 원하는 것을 나도 모를 때,전승환,전승환
4,킁킁,2020-06-30 11:46,북마크를 했다가 지우고 싶은데 어떻게 지울수 있는지 방법을 모르겠어요.,내가 원하는 것을 나도 모를 때,전승환,전승환
5,mass,2020-06-18 12:02,발음 때문에 집중이 안되요..ㅠ,내가 원하는 것을 나도 모를 때,전승환,전승환
6,hkml****,2020-06-17 09:22,샘플 발음 들어보고 대여할걸 그랬어요.... 듣기 불편.... 불안 -> 부단 으로 들려요...,내가 원하는 것을 나도 모를 때,전승환,전승환
7,goroke,2020-06-09 05:02,샘플에 발음듣고 .. 패스  그냥종이책으로 읽든가해야겟다,내가 원하는 것을 나도 모를 때,전승환,전승환
8,star****,2020-06-07 23:13,정말 발음이. . . . . 내용 전달이  불펼하네요,내가 원하는 것을 나도 모를 때,전승환,전승환
9,서정우,2020-06-03 10:50,발음 완전 .. 할말없음듣기 싫어 삭제입니다. 돈 아까워요..,내가 원하는 것을 나도 모를 때,전승환,전승환
10,호모 콰이렌스,2020-05-26 06:43,텍스트가 없는 오디오북인데 발음이 부정확해서 문자 자체를 이해하는 데 신경을 많이 쓰게 되네요. 무슨 말인지 신경쓰면서 듣느라 감상할 여유가 없어요. 차라리 전자책으로 보면서 tts로 듣는게 낫겠습니다.,내가 원하는 것을 나도 모를 때,전승환,전승환
11,몽슐,2020-05-22 00:14,내용도 좋고목소리도 편하고좋아요본책을사서보려구요,내가 원하는 것을 나도 모를 때,전승환,전승환
12,12,2020-05-21 21:18,발음은 조금 부정확할지 몰라도 저자가 직접 읽어 주셔서 훨씬 내용에 진심이 담긴달까요 성우분들은 발음 호흡등 완벽하시지만 오히려 그런부분이 인간미없이 느껴질때가 있어서😊,내가 원하는 것을 나도 모를 때,전승환,전승환
13,봄이맘,2020-05-21 16:06,내용이 참 좋은데.. 성우 낭독이었으면 정말 좋았겠어요. 내용이 집중이 안되네요.,내가 원하는 것을 나도 모를 때,전승환,전승환
14,꿀꿀이,2020-05-21 14:35,저자님 육성으로 책을 쓸 때 마음을 느낄 수 있어 좋네요~^^,내가 원하는 것을 나도 모를 때,전승환,전승환
15,소피아쏨,2020-05-21 13:24,부드러운 목소리에 따듯한 위로의 내용... 넘 좋아요^^,내가 원하는 것을 나도 모를 때,전승환,전승환
16,띵깡,2020-05-21 12:53,,내가 원하는 것을 나도 모를 때,전승환,전승환
17,띵깡,2020-05-21 12:53,,내가 원하는 것을 나도 모를 때,전승환,전승환
18,띵깡,2020-05-21 12:53,,내가 원하는 것을 나도 모를 때,전승환,전승환
0,TATA21,2020-08-23 17:47,"챕터가 더 세분화되어 있어서 나눠서 들을 수 있으면 훨씬 좋을 것 같음. 낭독자분이 너무 기계음처럼 무미건조하게 읽어서 뭐랄까...,, 듣는 재미가 별로 없고 어찌보면 지루한 면이 있음 ㅠㅠ",하버드 첫 강의 시간관리 수업 1권,쉬셴장,김시연
1,읏짜,2019-08-08 04:53,누구나 가고 싶어하는 하바드~,하버드 첫 강의 시간관리 수업 1권,쉬셴장,김시연
2,tjqj****,2019-08-07 11:31,책들이 많아져서 좋네요.,하버드 첫 강의 시간관리 수업 1권,쉬셴장,김시연
3,노력하자,2019-08-07 08:12,오랫만에 왔는데 책들이 많아져서 좋네요.. 일단 질러봅니다~♡,하버드 첫 강의 시간관리 수업 1권,쉬셴장,김시연
0,tlfgekslRk,2020-11-21 14:08,11 시작 부분이 노이즈가 있고 내용이 사라졌습니다.,눈물을 마시는 새 합본 세트(전 18장),이영도,권도일 곽윤상 최승훈 이동훈 최낙윤 사문영 강시현 외 14인
1,YM,2020-11-18 20:52,"오디오북으로 처음 들었는데 원작이랑 피마새도 꼭 읽어보려고요! 인물들도 다들 매력적이고 성우분들, 나레이션도 멋져서 너무너무 즐거웠어요. 근사한 오디오드라마화 감사합니다^^",눈물을 마시는 새 합본 세트(전 18장),이영도,권도일 곽윤상 최승훈 이동훈 최낙윤 사문영 강시현 외 14인
2,현님,2020-11-18 10:20,벌써 3번째 정주행중... 피마새도 부탁드립니다.. 제발..,눈물을 마시는 새 합본 세트(전 18장),이영도,권도일 곽윤상 최승훈 이동훈 최낙윤 사문영 강시현 외 14인
3,syj,2020-11-12 16:14,어 케이건이랑 마하단이랑 같은 성우님인가..?,눈물을 마시는 새 합본 세트(전 18장),이영도,권도일 곽윤상 최승훈 이동훈 최낙윤 사문영 강시현 외 14인
4,지남이,2020-10-29 11:34,괄하이드 목소리는 진짜 이상하네요,눈물을 마시는 새 합본 세트(전 18장),이영도,권도일 곽윤상 최승훈 이동훈 최낙윤 사문영 강시현 외 14인
5,철스,2020-10-24 20:11,정말 잘 들었습니다. 확실히 오디오라서 듣기는 좋은데.. 심도 있는 대화 부분은 집중이 필요하군요~ㅎㅎ 그래도 대여가 아니라 구매라.. 다회차로 들어보려고 합니다. 성우분들의 노력에 감사를 표하며..드래곤 라자도 부탁드려 봅니다.,눈물을 마시는 새 합본 세트(전 18장),이영도,권도일 곽윤상 최승훈 이동훈 최낙윤 사문영 강시현 외 14인
6,YJS,2020-10-22 12:17,롭스 목소리톤 재밌네 ㅋㅋ,눈물을 마시는 새 합본 세트(전 18장),이영도,권도일 곽윤상 최승훈 이동훈 최낙윤 사문영 강시현 외 14인
7,Culus,2020-10-21 07:44,비아스랑 그리미가 같은 성우님이라고..?,눈물을 마시는 새 합본 세트(전 18장),이영도,권도일 곽윤상 최승훈 이동훈 최낙윤 사문영 강시현 외 14인
8,슈,2020-10-21 00:01,권도일님 목소리 너무 좋아요 ... 괜찮다고 추천받아서 샀는데 나레이션 목소리 듣고 너무 좋아서 울면서 카드슬래쉬 했네요,눈물을 마시는 새 합본 세트(전 18장),이영도,권도일 곽윤상 최승훈 이동훈 최낙윤 사문영 강시현 외 14인
9,몽캉,2020-10-20 21:31,11장  처음 약1분간 잡음으로 나레이션이 단어 및 음절이 끊어져 들립니다 수정부탁드립니다,눈물을 마시는 새 합본 세트(전 18장),이영도,권도일 곽윤상 최승훈 이동훈 최낙윤 사문영 강시현 외 14인
10,즈믄누리레콘,2020-10-17 04:27,책은 두번읽었고...오디오북은 두번째 정주행중 구매하길 잘했네용 피마새도 오디오북 나왔으면 좋겠어요,눈물을 마시는 새 합본 세트(전 18장),이영도,권도일 곽윤상 최승훈 이동훈 최낙윤 사문영 강시현 외 14인
11,세로테토,2020-10-14 07:57,어릴때 읽었던 책을 오디오북으로 다시 한번 들을 수 있어서 좋았습니다. 몇달을 조금씩 듣다보니 당분간 허전할것 같네요. 다음 오디오북에서 또 만나기를!,눈물을 마시는 새 합본 세트(전 18장),이영도,권도일 곽윤상 최승훈 이동훈 최낙윤 사문영 강시현 외 14인
12,crossing92,2020-10-11 04:27,카린돌을 꼬시는 갈로텍의 속삭임...... 저걸 듣고 어떻게 안 넘어가냐...,눈물을 마시는 새 합본 세트(전 18장),이영도,권도일 곽윤상 최승훈 이동훈 최낙윤 사문영 강시현 외 14인
13,늘,2020-10-07 18:29,보늬당주... 다시 태어나 당신을 사랑하겠습니다.... ㅠㅠ.... 아.. 진짜 .. 성우님...캐릭터 완벽이해..,눈물을 마시는 새 합본 세트(전 18장),이영도,권도일 곽윤상 최승훈 이동훈 최낙윤 사문영 강시현 외 14인
14,yun1****,2020-10-06 14:37,좋은작품 감상하게 해주셔서 정말 감사합니다.,눈물을 마시는 새 합본 세트(전 18장),이영도,권도일 곽윤상 최승훈 이동훈 최낙윤 사문영 강시현 외 14인
15,가입완료,2020-10-06 14:04,"개꿀잼인데, 듣다보니 스토리가 너무 원사이드여씀. 기승전결 구조가 비슷비슷했는데 딱 뇌절하기 전에 끝난거같음 ㅋ",눈물을 마시는 새 합본 세트(전 18장),이영도,권도일 곽윤상 최승훈 이동훈 최낙윤 사문영 강시현 외 14인
16,twin****,2020-10-03 18:36,"티나한, 오레놀 연기 진짜 하...  치아라 마.역사상 최연소 대덕을 연기 하나로 맹구로 만들고 있네.",눈물을 마시는 새 합본 세트(전 18장),이영도,권도일 곽윤상 최승훈 이동훈 최낙윤 사문영 강시현 외 14인
17,HaRim,2020-10-03 12:16,9장 1시간 22분 10초경 괄하이드의 대사가 끊기는 오류가 있습니다. 수정 부탁드려요.,눈물을 마시는 새 합본 세트(전 18장),이영도,권도일 곽윤상 최승훈 이동훈 최낙윤 사문영 강시현 외 14인
18,lee somiins,2020-10-03 03:31,케이건 목소리 미쳤다 진짜 개멋있다,눈물을 마시는 새 합본 세트(전 18장),이영도,권도일 곽윤상 최승훈 이동훈 최낙윤 사문영 강시현 외 14인
0,선재맘 seyu,2020-11-18 09:15,목소리에  귀기울이게 되네요    좋습니더,적당히 가까운 사이,댄싱스네일,김은경
1,아직,2020-09-03 20:34,"나, 내면, 그리고 관계를 다시금 생각하게 합니다. 공감 100%",적당히 가까운 사이,댄싱스네일,김은경
2,taem****,2020-09-03 15:24,관계의 유목민..,적당히 가까운 사이,댄싱스네일,김은경
3,taem****,2020-09-03 15:23,배부른 소리로 들릴수도 있는데친밀함이 굳이 필요할까 싶어요,적당히 가까운 사이,댄싱스네일,김은경
4,구균미,2020-09-03 00:41,꼭 제 마음을 읽어주는 책 같아요~! 들으면서 끄덕끄덕하고 있네요 ㅎㅎㅎ,적당히 가까운 사이,댄싱스네일,김은경
5,chocomong2,2020-08-28 15:19,"요즘따라 피씨, 모바일 너무 많이 봐서 눈에 피로도가 엄청 쌓였는데독서는 하고 싶고.. 또 신간으로 출시된 이 책이 눈에 띄더라구요. 읽고 싶었던 책을 네이버 멤버쉽 혜택을 이용해최초로 듣게 되었는데, 나레이션 해주시는 분의 나긋나긋한 보이스에 아주 편안한 마음으로 휴식하며좋은 책의 내용을 접하게 되었네요.예스24 e북으로 리딩하면 어색한데, 네이버는 클로버 더빙과 오디오 클립 모두 넘 자연스러운 리딩에 또 놀라고 갑니다.한달에 한 권씩 들어보도록 해야 겠어요~감사합니다!",적당히 가까운 사이,댄싱스네일,김은경
6,chocomong2,2020-08-28 14:52,,적당히 가까운 사이,댄싱스네일,김은경
7,kise****,2020-08-26 01:06,공감가는.. 진짜 그런것 같네요..,적당히 가까운 사이,댄싱스네일,김은경
0,해바라기,1일 전,역시 박정민 배우님이야ㅠㅠㅠ 박정민 배우님 이라고오ㅠㅠㅠ글이며 목소리며 하 그냥 다 됐고 사랑해요 오빠ㅠㅠㅠㅠㅠㅠㅠ❤❤❤ 사랑해에 사랑한다고오오오오오,쓸 만한 인간,박정민,박정민
1,수정이,2020-11-17 00:40,정민배우님 목소리도 너무 좋네요 😍,쓸 만한 인간,박정민,박정민
2,SnowY,2020-11-13 21:20,,쓸 만한 인간,박정민,박정민
3,서인,2020-11-05 20:32,너무 좋아요~ 찌질한 세상 찌질한 사람들을 유쾌하게 풀어내주시네요~ 찌질한 저또한 저 자신을 위로해주고프네요~,쓸 만한 인간,박정민,박정민
4,프로필설정,2020-09-29 15:33,하루종일 틀어놔요넘 좋음오디오북 또 내줘요 ㅜㅜㅜㅜㅜㅜ,쓸 만한 인간,박정민,박정민
5,세린,2020-09-28 19:04,유쾌하고 감동적이예요. 박정민 배우님의 팬이 되었습니다 :),쓸 만한 인간,박정민,박정민
6,프로필설정,2020-09-26 02:43,내 귀에 캔디가 박히도록 부분에서 터졌네욬ㅌㅌㅋ ㅎㅎ💖💖,쓸 만한 인간,박정민,박정민
7,왈츠C,2020-09-22 13:33,"쓸 만한 인간,이라는 중의적 표현이 좋아요. 상처는 커녕 용기와 위로를 받았으니 다음 책도 써주세요.",쓸 만한 인간,박정민,박정민
8,frui****,2020-09-19 23:55,목소리까지 이렇게 좋아요!,쓸 만한 인간,박정민,박정민
9,LOVE XO,2020-09-16 14:04,아 광대 아파,쓸 만한 인간,박정민,박정민
10,안연경,2020-09-14 09:18,"목소리로들으니 너무 좋아요, 이젠 출근길 퇴근길 자기전에 음악대신 정민님과 함께하고있어요 응원해요박정민 🖤",쓸 만한 인간,박정민,박정민
11,예원,2020-09-12 02:22,항상 ‘엄마’ 의 이야기를 듣다보면 눈물이 나요...뭔가 박정민 배우님께서도 마지막 쯔음 목소리가 떨리시는 것 같기도 하고... 정말 공감이 많이 돼서 눈물없이 들을 수 없는 이야기같아요 항상 감동적이고 재미있는 이야기 들을 수 있게해주셔서 감사합니다,쓸 만한 인간,박정민,박정민
12,hyp,2020-09-10 20:56,사랑해여...박정민...💜,쓸 만한 인간,박정민,박정민
13,엄민영,2020-09-08 23:54,배우님 사랑합니다♡,쓸 만한 인간,박정민,박정민
14,only****,2020-09-06 00:12,잘 밤에 들으면..배우님의 좋은 목소리에 잘 잘 것 같지만 오히려 웃겨서 잠 깨는..ㅋㅋ 매력 있는 배우님의 매력 있는 글과 낭독♡,쓸 만한 인간,박정민,박정민
15,bandi,2020-09-03 13:11,"어딘가 진지하면서 웃기고, 의식의 흐름같지만 공감가는 이야기가 너무 재미있다.",쓸 만한 인간,박정민,박정민
16,sugung,2020-09-03 12:14,고맙습니다.박정민 배우님 뭘 하시든 고맙습니다,쓸 만한 인간,박정민,박정민
17,별,2020-08-31 12:23,우와 목소리가 너무 좋습니다^^ 빠져들게 만드는 매력이 있군요ㅎㅎ,쓸 만한 인간,박정민,박정민
18,박정림,2020-08-30 11:37,이거 들으면 잠 못자서 맨날 지각할거같아서 샘플도 안들었는데ㅠㅠㅠㅠ안들었음 백번천번 후회했을듯요ㅠㅠㅠㅠㅠ사랑해요 박정민😍,쓸 만한 인간,박정민,박정민
19,예원,2020-08-27 10:45,원래 책을 사서 읽어야지.. 했는데 밤에 잠이 안와서 구매했어요 결국 한시간넘게 듣다 잠이 들었네요ㅋㅋㅋ 혼자듣는데 재미있기도 하고 공감도 돼서 혼자 웃으면서 오랜만에 책에 빠져든 느낌을 받았어요 책도 사서 꼭 한번 읽어볼게요,쓸 만한 인간,박정민,박정민
0,EUNOIA,23시간 전,대여 존버... 넘 비싸용,아몬드,손원평,민승우
1,rkdwjddjs,2020-11-04 10:42,종이책도 좋지만 읽어 주시는 분의 목소리가 너무 좋아서 사고 싶어요... 구매하고파... 근데 넘 비싸...,아몬드,손원평,민승우
2,bini,2020-11-03 21:39,아몬드가 몸에 그르켕 죻다네욧~^^~^^,아몬드,손원평,민승우
3,dawn,2020-10-09 10:37,삶은 여러 맛을 지닌 채 그냥 흘러간다. 나는 부딪혀 보기로 했다. 언제나 그랬듯 삶이 내게 오는 만큼. 그리고 내가 느낄 수 있는 딱 그만큼을.,아몬드,손원평,민승우
4,쾅쾅쾅,2020-09-30 21:43,나름 등장인물이 많음에도 각각의 억양과 특색을 구분해 낭독해주셔서 좋았습니다. 곤이의 찰진 거친매력까지 ㅋㅋ 청소년은 물론이고 어른이들도 읽고 이런저런 생각을 많이하는 책인거 같아요. 잘 읽고 갑니다,아몬드,손원평,민승우
5,sky1****,2020-09-27 14:34,잠자리에 누워 듣고 있는데 이상하게도 잠들지 않고 집중해서 듣게 되네요눈을 너무 혹사 시키는 것 같아서 처음으로 오디오북 구매해 봤는데 대만족입니다성우님 목소리 힐링됩니다,아몬드,손원평,민승우
6,페페로니,2020-09-12 15:10,3번째 다시듣기중! 여운이 너무 깊게 남아요..ㅜㅜ 성우님 너무 감사합니다😭🧡,아몬드,손원평,민승우
